"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISR","Israel","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2010","2010","PER","Persons","3","Thousands",,,7623.5,,
"ISR","Israel","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2011","2011","PER","Persons","3","Thousands",,,7765.8,,
"ISR","Israel","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2012","2012","PER","Persons","3","Thousands",,,7910.4,,
"ISR","Israel","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2013","2013","PER","Persons","3","Thousands",,,8061.456,"B","Break"
"ISR","Israel","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2014","2014","PER","Persons","3","Thousands",,,8186.22,,
"ISR","Israel","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2015","2015","PER","Persons","3","Thousands",,,8316.66,,
"ISR","Israel","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2016","2016","PER","Persons","3","Thousands",,,8448.06,,
"ISR","Israel","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2017","2017","PER","Persons","3","Thousands",,,8580.41,,
"ISR","Israel","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2018","2018","PER","Persons","3","Thousands",,,8713.71,,
"ISR","Israel","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2019","2019","PER","Persons","3","Thousands",,,8848.02,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1970","1970","PER","Persons","3","Thousands",,,2359.164,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1971","1971","PER","Persons","3","Thousands",,,2376.388,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1972","1972","PER","Persons","3","Thousands",,,2395.674,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1973","1973","PER","Persons","3","Thousands",,,2415.819,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1974","1974","PER","Persons","3","Thousands",,,2437.186,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1975","1975","PER","Persons","3","Thousands",,,2456.129,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1976","1976","PER","Persons","3","Thousands",,,2470.989,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1977","1977","PER","Persons","3","Thousands",,,2485.073,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1978","1978","PER","Persons","3","Thousands",,,2497.921,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1979","1979","PER","Persons","3","Thousands",,,2505.953,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1980","1980","PER","Persons","3","Thousands",,,2511.7,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1981","1981","PER","Persons","3","Thousands",,,2519.421,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1982","1982","PER","Persons","3","Thousands",,,2531.08,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1983","1983","PER","Persons","3","Thousands",,,2546.01,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1984","1984","PER","Persons","3","Thousands",,,2562.046,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1985","1985","PER","Persons","3","Thousands",,,2578.873,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1986","1986","PER","Persons","3","Thousands",,,2599.892,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1987","1987","PER","Persons","3","Thousands",,,2626.583,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1988","1988","PER","Persons","3","Thousands",,,2653.434,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1989","1989","PER","Persons","3","Thousands",,,2666.955,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1990","1990","PER","Persons","3","Thousands",,,2663.15,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1991","1991","PER","Persons","3","Thousands",,,2650.581,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1992","1992","PER","Persons","3","Thousands",,,2614.337,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1993","1993","PER","Persons","3","Thousands",,,2563.29,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1994","1994","PER","Persons","3","Thousands",,,2520.742,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1995","1995","PER","Persons","3","Thousands",,,2485.055,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1996","1996","PER","Persons","3","Thousands",,,2457.221,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1997","1997","PER","Persons","3","Thousands",,,2432.851,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1998","1998","PER","Persons","3","Thousands",,,2410.019,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1999","1999","PER","Persons","3","Thousands",,,2390.481,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2000","2000","PER","Persons","3","Thousands",,,2367.55,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2001","2001","PER","Persons","3","Thousands",,,2337.17,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2002","2002","PER","Persons","3","Thousands",,,2310.173,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2003","2003","PER","Persons","3","Thousands",,,2287.955,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2004","2004","PER","Persons","3","Thousands",,,2263.122,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2005","2005","PER","Persons","3","Thousands",,,2238.799,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2006","2006","PER","Persons","3","Thousands",,,2218.357,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2007","2007","PER","Persons","3","Thousands",,,2200.325,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2008","2008","PER","Persons","3","Thousands",,,2177.322,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2009","2009","PER","Persons","3","Thousands",,,2141.669,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2010","2010","PER","Persons","3","Thousands",,,2097.554,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2011","2011","PER","Persons","3","Thousands",,,2059.709,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2012","2012","PER","Persons","3","Thousands",,,2034.319,"B","Break"
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2013","2013","PER","Persons","3","Thousands",,,2050.317,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2014","2014","PER","Persons","3","Thousands",,,2041.111,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2015","2015","PER","Persons","3","Thousands",,,2031.361,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2016","2016","PER","Persons","3","Thousands",,,2020.652,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2017","2017","PER","Persons","3","Thousands",,,2009.279,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2018","2018","PER","Persons","3","Thousands",,,1997.361,,
"LVA","Latvia","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2019","2019","PER","Persons","3","Thousands",,,1985.242,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1965","1965","PER","Persons","3","Thousands",,,2971.441,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1966","1966","PER","Persons","3","Thousands",,,3007.306,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1967","1967","PER","Persons","3","Thousands",,,3041.285,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1968","1968","PER","Persons","3","Thousands",,,3074.031,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1969","1969","PER","Persons","3","Thousands",,,3106.593,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1970","1970","PER","Persons","3","Thousands",,,3139.645,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1971","1971","PER","Persons","3","Thousands",,,3173.533,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1972","1972","PER","Persons","3","Thousands",,,3207.805,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1973","1973","PER","Persons","3","Thousands",,,3241.452,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1974","1974","PER","Persons","3","Thousands",,,3273.041,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1975","1975","PER","Persons","3","Thousands",,,3301.653,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1976","1976","PER","Persons","3","Thousands",,,3326.908,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1977","1977","PER","Persons","3","Thousands",,,3349.371,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1978","1978","PER","Persons","3","Thousands",,,3370.21,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1979","1979","PER","Persons","3","Thousands",,,3391.068,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1980","1980","PER","Persons","3","Thousands",,,3413.204,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1981","1981","PER","Persons","3","Thousands",,,3436.367,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1982","1982","PER","Persons","3","Thousands",,,3460.184,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1983","1983","PER","Persons","3","Thousands",,,3485.55,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1984","1984","PER","Persons","3","Thousands",,,3513.546,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1985","1985","PER","Persons","3","Thousands",,,3544.554,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1986","1986","PER","Persons","3","Thousands",,,3579.45,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1987","1987","PER","Persons","3","Thousands",,,3616.98,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1988","1988","PER","Persons","3","Thousands",,,3652.815,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1989","1989","PER","Persons","3","Thousands",,,3681.139,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1990","1990","PER","Persons","3","Thousands",,,3697.849,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1991","1991","PER","Persons","3","Thousands",,,3701.463,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1992","1992","PER","Persons","3","Thousands",,,3693.442,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1993","1993","PER","Persons","3","Thousands",,,3676.364,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1994","1994","PER","Persons","3","Thousands",,,3654.237,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1995","1995","PER","Persons","3","Thousands",,,3630.206,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1996","1996","PER","Persons","3","Thousands",,,3604.628,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1997","1997","PER","Persons","3","Thousands",,,3577.186,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1998","1998","PER","Persons","3","Thousands",,,3549.58,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1999","1999","PER","Persons","3","Thousands",,,3523.709,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2000","2000","PER","Persons","3","Thousands",,,3500.819,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2001","2001","PER","Persons","3","Thousands",,,3482.206,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2002","2002","PER","Persons","3","Thousands",,,3467.441,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2003","2003","PER","Persons","3","Thousands",,,3453.878,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2004","2004","PER","Persons","3","Thousands",,,3437.699,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2005","2005","PER","Persons","3","Thousands",,,3416.288,,
"LTU","Lithuania","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2006","2006","PER","Persons","3","Thousands",,,3388.681,,
